-1.455718576908111572e-01	1.608684845268726349e-02	4.190655425190925598e-02	6.457305699586868286e-02	5.322673171758651733e-02	-1.230427175760269165e-01	1.243988946080207825e-01	-1.595271605765447021e-04	6.784144043922424316e-02	2.489089965820312500e-02	-3.321345895528793335e-02	6.116775050759315491e-02	6.788686662912368774e-02	4.171827435493469238e-02	2.994719147682189941e-02	7.157183438539505005e-02	6.072672549635171890e-03	3.303439170122146606e-02	5.419730395078659058e-02	6.563302874565124512e-02	-8.403866738080978394e-02	-1.293763369321823120e-01	3.805001825094223022e-02	2.194944955408573151e-02	6.011229753494262695e-02	2.717034332454204559e-02	6.397306174039840698e-02	1.287087500095367432e-01	-6.449855864048004150e-02	4.420617595314979553e-02	7.860905677080154419e-02	5.484114587306976318e-02	5.712328478693962097e-02	-6.649274379014968872e-02	9.698504954576492310e-02	1.309299170970916748e-01	-1.136866211891174316e-01	9.535191208124160767e-02	-6.797049939632415771e-02	-2.101652882993221283e-02	3.725849092006683350e-02	7.980524003505706787e-02	-1.062763389199972153e-03	-6.021167710423469543e-02	-5.183680914342403412e-03	4.175861552357673645e-02	-3.793951123952865601e-02	7.229989022016525269e-02	1.294578313827514648e-01	5.174608528614044189e-02	3.725638985633850098e-02	7.959338836371898651e-03	-9.825456887483596802e-02	-3.203894197940826416e-02	-3.354452177882194519e-02	-8.752536028623580933e-02	8.461586385965347290e-02	-3.105934895575046539e-02	-6.109907105565071106e-02	1.303213685750961304e-01	3.934402484446763992e-03	7.674130797386169434e-02	1.359246075153350830e-01	3.109412454068660736e-02
3.084641508758068085e-02	1.648713797330856323e-01	-2.648476660251617432e-01	-1.123246848583221436e-01	1.965468982234597206e-03	-2.634381949901580811e-01	-4.041125252842903137e-02	9.895674139261245728e-02	-1.550426632165908813e-01	2.013834007084369659e-02	2.443001605570316315e-02	-3.601638600230216980e-03	-2.513108961284160614e-02	-2.374967783689498901e-01	1.195217147469520569e-01	-1.550026983022689819e-01	-2.978863716125488281e-01	8.848530799150466919e-02	-3.096759617328643799e-01	1.503274142742156982e-01	-1.536318361759185791e-01	3.376858681440353394e-02	-5.440671928226947784e-03	-2.008557021617889404e-01	2.359428703784942627e-01	1.574327796697616577e-01	-3.593038022518157959e-01	-3.802092745900154114e-03	-2.637005969882011414e-02	1.429088413715362549e-01	-1.841948926448822021e-01	7.800538092851638794e-02	8.314940333366394043e-02	-3.620690703392028809e-01	-1.308634132146835327e-01	-3.927100598812103271e-01	1.512511819601058960e-02	1.287615746259689331e-01	-1.346300989389419556e-01	6.716868281364440918e-02	-1.847808063030242920e-02	-2.557439208030700684e-01	-6.617618352174758911e-02	-6.846944987773895264e-02	-2.393857687711715698e-01	4.098242521286010742e-02	-4.314031079411506653e-02	-2.971880137920379639e-01	1.334896087646484375e-01	8.508880436420440674e-02	-1.459156721830368042e-01	6.501862406730651855e-02	3.235828876495361328e-02	-8.349569141864776611e-02	-1.076354980468750000e-01	-2.709949016571044922e-01	-2.033667452633380890e-02	8.719520270824432373e-02	-3.219831734895706177e-02	-1.264021545648574829e-01	4.575465992093086243e-02	-2.406878322362899780e-01	-3.301329314708709717e-01	1.776279956102371216e-01
7.811570167541503906e-02	1.206573173403739929e-01	-4.791581258177757263e-02	-1.183641031384468079e-01	-1.236678585410118103e-01	-5.452457349747419357e-03	-9.740219265222549438e-02	6.814301013946533203e-02	-9.237145632505416870e-02	3.852158784866333008e-02	-1.287820041179656982e-01	-4.956953600049018860e-02	9.941415488719940186e-02	-1.546685993671417236e-01	3.492049127817153931e-02	-1.383223086595535278e-01	3.616852313280105591e-02	-1.084266304969787598e-01	-9.300474077463150024e-02	-4.748729988932609558e-02	-2.268998511135578156e-02	4.178214445710182190e-02	-1.193142607808113098e-01	2.304624766111373901e-02	6.799478083848953247e-02	3.579183295369148254e-02	1.275735795497894287e-01	1.024976894259452820e-01	-2.470839023590087891e-02	1.778534799814224243e-02	1.152637079358100891e-01	4.200395196676254272e-02	-1.778010651469230652e-02	7.701763510704040527e-02	-9.971870481967926025e-02	8.899220079183578491e-02	8.323545008897781372e-02	-1.476025432348251343e-01	-8.361795544624328613e-02	2.596078217029571533e-01	1.390316337347030640e-01	3.913935273885726929e-02	1.864500902593135834e-02	5.784905329346656799e-02	2.218648046255111694e-02	-1.151844859123229980e-01	1.040283963084220886e-01	3.359249979257583618e-02	8.739241212606430054e-02	9.433320164680480957e-02	-1.551465392112731934e-01	-6.237621977925300598e-02	4.867843165993690491e-02	4.227829352021217346e-02	-5.709454417228698730e-02	1.289669307880103588e-03	3.770860284566879272e-02	-1.386615037918090820e-01	3.629546239972114563e-02	-1.365797035396099091e-02	-7.305820286273956299e-02	-1.031739115715026855e-01	6.975056976079940796e-02	-9.585680812597274780e-02
-1.549688726663589478e-01	1.046774387359619141e-01	-1.068883761763572693e-01	-5.562186986207962036e-02	1.290110051631927490e-01	-1.365681141614913940e-01	-8.150244504213333130e-02	-1.193297058343887329e-01	-1.836029440164566040e-02	-9.357181936502456665e-02	-2.541067823767662048e-02	8.510354906320571899e-02	6.819711066782474518e-03	9.107792750000953674e-03	1.958786696195602417e-02	-9.965240955352783203e-02	-1.019174903631210327e-01	4.407877568155527115e-03	-8.207068592309951782e-02	8.202989399433135986e-02	-7.082345336675643921e-02	4.424130171537399292e-02	-8.640798181295394897e-02	-1.509648095816373825e-02	-3.951064869761466980e-02	-3.368654102087020874e-02	8.859065175056457520e-02	-1.350994259119033813e-01	1.001065745949745178e-01	1.595018431544303894e-02	8.485007099807262421e-03	-1.573500968515872955e-02	9.392599016427993774e-02	-2.324230223894119263e-02	-8.735316991806030273e-02	-2.755885198712348938e-02	-1.127098649740219116e-01	-1.402457207441329956e-01	6.208266317844390869e-02	4.502853006124496460e-02	-1.199439913034439087e-01	9.726427495479583740e-03	-4.018561169505119324e-02	-4.125548899173736572e-02	6.631362438201904297e-02	-2.049339860677719116e-01	1.370375752449035645e-01	-1.408559530973434448e-01	-8.209638297557830811e-02	-1.054768115282058716e-01	6.998027861118316650e-02	9.492596238851547241e-02	1.718350499868392944e-01	1.079894080758094788e-01	4.150903597474098206e-02	-1.124949157238006592e-01	-1.343515664339065552e-01	1.202252320945262909e-02	-1.423631161451339722e-01	1.472313888370990753e-02	7.268097251653671265e-02	-2.749777957797050476e-02	-1.731969267129898071e-01	9.641107916831970215e-02
-3.411984443664550781e-01	-2.049409449100494385e-01	1.501368582248687744e-01	-3.196806088089942932e-02	-2.935424745082855225e-01	9.779328852891921997e-02	-9.014301747083663940e-02	9.776259213685989380e-02	1.711315475404262543e-02	-2.360032498836517334e-02	2.451071701943874359e-02	-3.538159132003784180e-01	-8.929669111967086792e-02	-2.258819527924060822e-02	-3.170016407966613770e-01	-1.206894293427467346e-01	1.706089377403259277e-01	1.629413217306137085e-01	4.233148694038391113e-02	-1.693815886974334717e-01	1.132213771343231201e-01	1.324629187583923340e-01	3.749382123351097107e-02	8.175554871559143066e-02	-7.055757194757461548e-02	-2.879166901111602783e-01	1.113621816039085388e-01	4.152705520391464233e-02	-6.137925200164318085e-03	-2.593032121658325195e-01	-4.292516410350799561e-02	-9.502000361680984497e-02	-7.339677214622497559e-02	2.613776624202728271e-01	-3.619534522294998169e-02	1.962802559137344360e-01	-3.756068646907806396e-01	3.017898090183734894e-02	5.283806100487709045e-02	-1.969860941171646118e-01	-8.428332954645156860e-02	1.786300167441368103e-02	1.863757669925689697e-01	-3.690107539296150208e-02	9.653644263744354248e-02	5.091196671128273010e-02	1.229947134852409363e-01	2.192411124706268311e-01	-1.606421358883380890e-02	-3.271343708038330078e-01	3.878761781379580498e-03	6.328326463699340820e-02	-2.770558595657348633e-01	-8.961223065853118896e-02	1.340172886848449707e-01	1.369601190090179443e-01	-3.256170451641082764e-02	4.089575633406639099e-02	-1.864394173026084900e-02	-7.849507033824920654e-02	5.283415690064430237e-02	3.199782073497772217e-01	2.105893194675445557e-01	-2.134688794612884521e-01
5.573887377977371216e-02	4.321581125259399414e-02	-8.733496069908142090e-02	-4.284202307462692261e-02	2.620677649974822998e-02	-1.416863650083541870e-01	-1.087710633873939514e-01	1.432440616190433502e-02	-1.424033641815185547e-01	-4.255380481481552124e-02	-1.771669462323188782e-02	1.085816621780395508e-01	1.164958253502845764e-01	-2.566907554864883423e-03	1.694451086223125458e-02	3.000619355589151382e-03	5.505619198083877563e-02	3.135014697909355164e-02	2.871175669133663177e-02	6.112458929419517517e-02	4.946934431791305542e-02	-1.424012780189514160e-01	4.857910424470901489e-02	-8.278764784336090088e-02	-7.080810517072677612e-02	3.744444996118545532e-02	-1.370004862546920776e-01	1.173952072858810425e-01	-1.651199012994766235e-01	4.499183595180511475e-02	-1.623561419546604156e-02	-4.387542605400085449e-02	9.956789761781692505e-02	-1.020548045635223389e-01	-1.018827483057975769e-01	-1.605553925037384033e-01	5.609824508428573608e-02	2.851771935820579529e-02	-7.044357806444168091e-02	8.053206652402877808e-02	-9.608705528080463409e-03	-1.243500337004661560e-01	3.479829803109169006e-02	-1.403714120388031006e-01	5.416379123926162720e-02	9.093286469578742981e-03	-9.545263648033142090e-02	-3.466584905982017517e-02	4.638903588056564331e-02	-1.180388256907463074e-01	-1.289497613906860352e-01	-2.258712947368621826e-01	-1.340375840663909912e-01	7.888431102037429810e-02	1.666813530027866364e-02	-1.303816586732864380e-01	-3.282770141959190369e-02	7.458405941724777222e-02	9.065445512533187866e-03	-1.591209471225738525e-01	1.037832498550415039e-01	-2.654252052307128906e-01	-2.177972644567489624e-01	8.042217046022415161e-02
9.800595790147781372e-02	1.253088116645812988e-01	4.586172848939895630e-02	-2.579401247203350067e-02	7.973226904869079590e-02	-1.349693238735198975e-01	7.133737951517105103e-02	7.088227570056915283e-02	9.183863550424575806e-02	-1.493116766214370728e-01	-1.143828704953193665e-01	-1.506851613521575928e-01	3.176715970039367676e-02	-9.098137170076370239e-02	-1.216682493686676025e-01	3.838017350062727928e-03	5.280259251594543457e-02	2.448445593472570181e-04	1.056555882096290588e-01	-2.991851978003978729e-02	8.269394747912883759e-03	-1.106673758476972580e-02	2.941646054387092590e-02	-6.012583151459693909e-03	1.828605867922306061e-02	3.039445541799068451e-02	-6.591721624135971069e-02	-1.638485491275787354e-01	-1.744068264961242676e-01	-4.083058983087539673e-02	5.391122028231620789e-02	8.671963959932327271e-02	-7.339453697204589844e-02	6.371121853590011597e-02	1.122881546616554260e-01	-7.854623347520828247e-02	-1.330121457576751709e-01	9.490338712930679321e-02	3.029467724263668060e-02	-1.028376445174217224e-01	6.200080737471580505e-02	-1.703953593969345093e-01	3.493749350309371948e-02	6.570079177618026733e-02	-2.139678597450256348e-02	-3.166775405406951904e-02	6.516774743795394897e-02	-9.210600703954696655e-02	1.473841965198516846e-01	-1.484539061784744263e-01	-9.790147095918655396e-02	-9.345589578151702881e-02	-1.784209460020065308e-01	5.155349150300025940e-02	-2.483065240085124969e-02	-1.074070855975151062e-01	5.051107332110404968e-02	-1.175795421004295349e-01	3.368822112679481506e-02	8.302512019872665405e-02	-3.641467913985252380e-02	6.387736648321151733e-02	6.439868360757827759e-02	-1.228073537349700928e-01
-5.096821405459195375e-05	1.343548148870468140e-01	-1.739822477102279663e-01	-6.911230087280273438e-02	-7.188717368990182877e-03	1.711580343544483185e-02	-9.615440666675567627e-02	-1.070901677012443542e-01	1.171939726918935776e-02	2.974363788962364197e-02	2.165413461625576019e-02	1.136483624577522278e-03	-8.786617964506149292e-02	-5.087467655539512634e-02	1.949152164161205292e-02	-2.340654842555522919e-02	-9.741194546222686768e-02	2.134886197745800018e-02	-6.297673285007476807e-02	1.120350509881973267e-01	-1.027944609522819519e-01	3.068616241216659546e-02	3.464293852448463440e-02	-8.735781162977218628e-02	-2.511847764253616333e-03	2.972712367773056030e-02	1.761113107204437256e-02	2.851327881217002869e-02	-7.400782778859138489e-03	-8.513427525758743286e-02	-3.727245703339576721e-02	2.405791077762842178e-03	7.518301159143447876e-02	4.148407280445098877e-02	-1.092201992869377136e-01	3.633496165275573730e-02	7.289806753396987915e-02	7.075502723455429077e-02	-8.431010693311691284e-02	3.654916584491729736e-02	-9.810514748096466064e-02	3.901480883359909058e-02	2.251798845827579498e-02	-6.892532110214233398e-02	-1.497289538383483887e-01	5.762904509902000427e-02	4.332304373383522034e-02	-1.316140294075012207e-01	4.250587150454521179e-02	6.853486876934766769e-03	-1.444735229015350342e-01	-1.151520409621298313e-03	7.757612317800521851e-02	3.503103181719779968e-02	-8.120249956846237183e-02	-1.130935251712799072e-01	-1.135234683752059937e-01	2.519773878157138824e-02	-1.297241300344467163e-01	-8.596491068601608276e-02	-1.470321118831634521e-01	8.970547467470169067e-02	-2.735153213143348694e-02	-5.133699625730514526e-03
2.437255898257717490e-05	1.162817478179931641e-01	7.687918841838836670e-02	-6.530427932739257812e-02	-7.869845256209373474e-03	-2.006999254226684570e-01	-7.667446881532669067e-02	8.448991179466247559e-02	-1.372086107730865479e-01	5.057243257761001587e-02	2.569744363427162170e-02	4.019291326403617859e-02	5.068920180201530457e-02	-1.639076322317123413e-01	1.005816981196403503e-01	-6.210600212216377258e-02	-1.740740686655044556e-01	-2.353353351354598999e-01	1.184518355876207352e-02	1.535119563341140747e-01	-1.254472434520721436e-01	-1.668963879346847534e-01	-1.263780593872070312e-01	-8.626846969127655029e-02	1.308054178953170776e-01	1.594518125057220459e-01	-2.927344851195812225e-02	-1.154713565483689308e-03	-8.227696642279624939e-03	1.500285267829895020e-01	-1.589555442333221436e-01	9.031688421964645386e-02	-1.096201464533805847e-01	-2.153016179800033569e-01	-4.008340090513229370e-02	-1.765972971916198730e-01	-1.167756170034408569e-01	6.054919585585594177e-02	7.040039449930191040e-02	5.276677757501602173e-02	-3.965256735682487488e-02	3.523332998156547546e-02	-2.447925359010696411e-01	-3.598076105117797852e-02	-7.103857398033142090e-02	-8.069510012865066528e-02	-1.947088539600372314e-01	-1.912285685539245605e-01	2.634946443140506744e-02	9.704140946269035339e-03	-1.853477023541927338e-02	1.213106885552406311e-01	6.166201457381248474e-02	-5.052821338176727295e-02	-2.400773577392101288e-02	1.026557832956314087e-01	-1.414560675621032715e-01	1.396812200546264648e-01	-6.388964504003524780e-02	-1.514244675636291504e-01	-6.501075625419616699e-02	-3.495294451713562012e-01	-1.092309597879648209e-02	9.772665798664093018e-02
6.125809252262115479e-02	8.179485052824020386e-02	-1.617724150419235229e-01	-9.841448813676834106e-02	-9.599224478006362915e-02	-2.075522989034652710e-01	-7.215876877307891846e-02	8.560394495725631714e-02	-1.728608757257461548e-01	-6.746562570333480835e-02	2.145054377615451813e-02	-6.008126586675643921e-02	6.765404343605041504e-02	1.116431802511215210e-01	1.535361558198928833e-01	-3.966677561402320862e-02	-2.213510572910308838e-01	1.001111045479774475e-01	-2.206665277481079102e-01	1.027583256363868713e-01	-1.429307758808135986e-01	7.632748782634735107e-02	2.059645950794219971e-02	6.733688712120056152e-02	1.435966044664382935e-01	1.060954779386520386e-01	-2.367032468318939209e-01	-6.679780315607786179e-03	-1.498861424624919891e-02	-8.365105837583541870e-02	-4.817277565598487854e-02	-2.888751588761806488e-02	-5.136495828628540039e-02	7.639119774103164673e-02	-6.333322077989578247e-02	-2.796472050249576569e-02	2.282046154141426086e-02	2.612466737627983093e-02	6.871245056390762329e-02	4.312852770090103149e-02	-4.487894475460052490e-02	-2.186421006917953491e-01	1.326062530279159546e-01	-3.209888190031051636e-02	4.816033691167831421e-02	4.297445714473724365e-02	-2.450604587793350220e-01	1.370551064610481262e-02	7.221978902816772461e-02	6.325379014015197754e-02	-1.422612071037292480e-01	6.552612036466598511e-02	8.156625926494598389e-02	4.553483054041862488e-02	-8.704975247383117676e-02	8.151160925626754761e-02	-9.571100771427154541e-02	1.319630146026611328e-01	-1.645935624837875366e-01	-3.805723413825035095e-02	-9.602729976177215576e-02	-1.670486479997634888e-01	1.384380180388689041e-02	8.734250068664550781e-02
-1.069543212652206421e-01	7.687878608703613281e-02	-2.633669972419738770e-01	-4.165197536349296570e-02	7.023051381111145020e-02	-1.608576327562332153e-01	-5.162067711353302002e-02	7.264851778745651245e-02	-1.830348521471023560e-01	9.218604117631912231e-02	-2.643791027367115021e-02	8.899846673011779785e-02	1.346515119075775146e-01	1.434646081179380417e-02	6.817246973514556885e-02	-7.219301909208297729e-02	9.054146707057952881e-02	9.636536240577697754e-02	-1.007633283734321594e-01	1.460400819778442383e-01	-1.914814561605453491e-01	1.123997494578361511e-01	2.243771217763423920e-02	9.206823259592056274e-02	-5.818597972393035889e-02	7.968454062938690186e-02	1.026194356381893158e-02	4.283876344561576843e-02	-8.052429184317588806e-03	1.015428006649017334e-01	1.685362681746482849e-02	2.730439044535160065e-02	-4.791973903775215149e-02	1.219331249594688416e-01	-1.085988059639930725e-01	-1.926483660936355591e-01	5.845465883612632751e-02	1.068431064486503601e-01	6.274921447038650513e-02	6.578110158443450928e-02	-4.188261553645133972e-02	6.596218794584274292e-02	8.734071254730224609e-02	-1.758122630417346954e-02	8.046896755695343018e-02	-8.330750465393066406e-02	-6.570580881088972092e-04	-1.705125421285629272e-01	1.393454968929290771e-01	-1.456233263015747070e-01	-1.762362271547317505e-01	-1.146280393004417419e-01	8.616560697555541992e-02	6.530286371707916260e-02	1.758818142116069794e-02	5.623589083552360535e-02	-1.289216130971908569e-01	5.231206864118576050e-02	-1.350583285093307495e-01	-1.292164325714111328e-01	-8.457066118717193604e-02	-1.403133124113082886e-01	5.594582483172416687e-02	-1.196248922497034073e-02
-3.775223717093467712e-02	-1.434015184640884399e-01	1.606019586324691772e-01	-3.171934187412261963e-02	-3.640414774417877197e-02	6.593024730682373047e-02	-5.986287817358970642e-02	-1.002914458513259888e-01	-8.968976140022277832e-02	-8.969362825155258179e-02	-2.342799305915832520e-02	-2.452631294727325439e-01	-2.703993394970893860e-02	8.576824516057968140e-02	-2.316316366195678711e-01	-1.041832417249679565e-01	1.407183855772018433e-01	1.706582307815551758e-01	3.448905423283576965e-02	-1.276415884494781494e-01	1.306172609329223633e-01	1.084081530570983887e-01	-1.551458728499710560e-03	-4.173544794321060181e-02	-3.075822293758392334e-01	-9.066035039722919464e-03	1.291472762823104858e-01	4.333503544330596924e-02	-3.545692935585975647e-02	6.592899560928344727e-02	-4.319229722023010254e-02	-8.941984176635742188e-02	-9.546627104282379150e-02	2.274417430162429810e-01	-4.078181087970733643e-02	3.109077177941799164e-02	-2.598355710506439209e-01	-2.016232311725616455e-01	-1.206398680806159973e-01	-1.032057330012321472e-01	-1.831786334514617920e-01	5.474871024489402771e-02	2.162657678127288818e-01	-1.292535662651062012e-01	1.388121098279953003e-01	1.347522139549255371e-01	9.522915631532669067e-02	8.189903199672698975e-02	-1.299051195383071899e-01	-4.394778981804847717e-02	-1.806973852217197418e-02	-1.347758620977401733e-01	-2.599284350872039795e-01	-7.929412275552749634e-02	-1.698356121778488159e-02	1.088909134268760681e-01	-1.257741302251815796e-01	-1.876892745494842529e-01	-3.396985679864883423e-02	1.754563115537166595e-02	1.473978012800216675e-01	1.977208554744720459e-01	7.154535502195358276e-02	1.178740486502647400e-01
7.039924710988998413e-02	6.249678879976272583e-02	1.878704577684402466e-01	-2.845770493149757385e-02	-1.289462000131607056e-01	-1.259955912828445435e-01	-8.493397384881973267e-02	-1.029971912503242493e-01	-1.291872859001159668e-01	1.179161518812179565e-01	1.222161669284105301e-02	9.519752860069274902e-02	3.470143675804138184e-02	-1.138640642166137695e-01	4.162324965000152588e-02	-4.320946987718343735e-03	2.697450667619705200e-02	-1.769478246569633484e-02	2.921022102236747742e-02	3.966629132628440857e-02	1.005871444940567017e-01	6.639446318149566650e-02	3.174898028373718262e-02	9.543155878782272339e-02	3.360145911574363708e-02	-2.962730824947357178e-03	-1.567916125059127808e-01	3.170138970017433167e-02	5.286136642098426819e-02	4.377816338092088699e-03	-2.004793472588062286e-02	8.914781361818313599e-02	8.110637962818145752e-02	7.999406754970550537e-02	-7.346576452255249023e-02	2.523002028465270996e-02	2.774347085505723953e-03	1.078615430742502213e-02	-3.974178060889244080e-02	1.181872040033340454e-01	4.023507237434387207e-02	3.488637134432792664e-02	5.224653519690036774e-03	-3.486400097608566284e-02	-3.750735893845558167e-02	-2.682770788669586182e-01	-1.301895976066589355e-01	-1.348408609628677368e-01	-1.430441737174987793e-01	2.635150961577892303e-02	6.076287478208541870e-03	-9.482704848051071167e-02	1.149240508675575256e-01	-7.933066040277481079e-02	-1.388866305351257324e-01	-8.060674369335174561e-02	-1.892190426588058472e-02	1.787834428250789642e-02	-1.060297489166259766e-01	-9.350639767944812775e-03	-8.940499275922775269e-02	-2.154047638177871704e-01	-3.819829598069190979e-02	5.886085331439971924e-02
